neighborhood_group	energy_label	avg_energy_consumption_m2	avg_building_year	avg_square_meters	avg_home_occupancy	avg_home_size_rooms	average_property_value	avg_length_residence_years	avg_disp_income_ink	stand_avg_energy_consumption_m2	stand_avg_building_year	stand_avg_square_meters	stand_avg_home_occupancy	stand_avg_home_size_rooms	stand_average_property_value	stand_avg_length_residence_years	stand_avg_disp_income_ink	predicted	theoretical
K53	E	1067.4083333333333	1924.25	61.08333333333334	1.76	3.4	235.0	9.5	28.7	0.32934155175462165	-1.1447556294251922	-0.22174862018156435	-0.7544928573331555	0.7162192800869256	0.27503915925327377	0.3628736956732047	-0.2848679494922983	1120.1990063248813	2345
K54	E	1080.7921621621629	1936.7405405405405	118.9891891891892	1.73	3.1	230.0	9.5	29.0	0.364709986130462	-0.7176769950783541	-0.1851449192250196	-0.8558257643238374	-0.03346819065825496	0.18756397584743345	0.3628736956732047	-0.22590252147479356	1033.636507634008	2345
K90	E	994.350133333334	1972.07	57.01666666666666	1.72	3.6	265.0	9.5	36.8	0.13627616027628775	0.4903137439281314	-0.22431925916714734	-0.8896033999873979	1.2160109272503798	0.7998902596883157	0.3628736956732047	1.3071986069803274	800.189528625693	2345
K91	E	908.580444444444	1964.1944444444446	138.91666666666666	1.7	3.3	235.0	9.9	34.3	-0.09038092355973112	0.22103144181538392	-0.17254827566241346	-0.9571586713145191	0.4663234565051984	0.27503915925327377	0.5649463068125359	0.8158200401677885	850.0485101071354	2345
M27	E	971.9666666666666	1928.333333333333	1241.6666666666667	1.84	3.0	276.0	7.7	34.8	0.07712506218404849	-1.0051376186655523	0.5245268410634147	-0.4842717720246706	-0.2833640142399822	0.9923356631811644	-0.5464530544537848	0.9140957535302964	1103.4024806021532	2345
M28	E	1032.78	1914.6226415094338	49.716981132075475	1.77	2.8	215.0	8.4	27.9	0.23783186863565206	-1.4739358681164816	-0.2289335680731433	-0.7207152216695949	-0.7831556614034366	-0.07486157437008753	-0.19282598495995545	-0.4421090908723111	1183.070159719935	2345
M29	E	1165.7416666666666	1932.333333333333	53.0	1.83	2.8	216.0	8.6	25.8	0.5891996305927216	-0.8683689550642707	-0.22685829193569454	-0.5180494076882313	-0.7831556614034366	-0.057366537688919465	-0.09178967939029033	-0.8548670869948433	1080.7210419194253	2345
M30	E	1061.07987012987	1932.7532467532467	68.8051948051948	2.02	3.0	205.0	9.2	26.4	0.3126177996524224	-0.8540112057468198	-0.2168674435895548	0.12372566991941958	-0.2833640142399822	-0.2498119411817682	0.21131923731870605	-0.7369362309598343	1106.6144839271199	2345
M31	E	1189.565	1921.125	47.75	1.9	2.7	188.0	7.9	25.7	0.6521557556590238	-1.2516061478636935	-0.23017694472445954	-0.2816059580433077	-1.0330514849851626	-0.5472275647616253	-0.4454167488841192	-0.8745222296673449	1168.1430685166506	2345
M32	E	1076.48875	1955.6875	62.25	1.99	2.8	193.0	8.5	25.8	0.3533376835856332	-0.06983941393386674	-0.221011141784061	0.02239276292873775	-0.7831556614034366	-0.459752381355785	-0.14230783217512288	-0.8548670869948433	959.9722860108267	2345
M33	E	864.67	1997.0	72.0	2.13	3.2	315.0	8.0	41.8	-0.20641974119627707	1.3427244398231233	-0.21484792946206888	0.4952796622185856	0.21642763292347225	1.674642093746719	-0.3948985960992866	2.2899557406054054	686.7175448567033	2345
M55	E	1210.0352459016385	1953.44262295082	53.79781420765028	1.8	2.9	219.0	8.7	29.8	0.7062509296252265	-0.14659662242526256	-0.22635397415566885	-0.6193823146789131	-0.5332598378217094	-0.004881427645415268	-0.041271526605457735	-0.06866138009478093	938.8086187563167	2345
M56	E	886.7871428571428	1943.571428571429	80.85714285714286	2.07	3.6	276.0	8.7	41.4	-0.14797243693615886	-0.4841141382797107	-0.2092491138728599	0.29261384823722186	1.2160109272503798	0.9923356631811644	-0.041271526605457735	2.2113351699154	1026.700221603307	2345
M57	E	1081.8636619718307	1925.0809859154929	61.32862190812721	1.63	3.1	186.0	11.0	23.7	0.3675415578119778	-1.1163424211418298	-0.2215935673029373	-1.1936021209594434	-0.03346819065825496	-0.5822176381239614	1.120645987445696	-1.2676250831173763	1100.1594855121477	2345
N60	E	1013.0871028037376	1927.093457943925	67.93457943925233	2.0	3.1	157.0	9.7	23.6	0.18579093542707287	-1.0475316436759188	-0.21741778075376936	0.05617039859229836	-0.03346819065825496	-1.0895737018778353	0.4639100012428698	-1.2872802257898774	1150.4819104977216	2345
N61	E	1010.5998630136984	1943.2328767123288	70.49315068493149	2.02	3.1	156.0	9.6	24.3	0.1792180945445382	-0.4956899596119158	-0.21580044559191666	0.12372566991941958	-0.03346819065825496	-1.1070687385590037	0.4133918484580372	-1.149694227082367	1050.9316556053673	2345
N62	E	1224.8025	1942.0	86.5	1.9	3.1	176.0	13.1	27.2	0.7452752375545243	-0.5378446846945034	-0.2056821265216703	-0.2816059580433077	-0.03346819065825496	-0.7571680049356421	2.181527195927184	-0.5796950895798217	1020.3842972626007	2345
N63	E	1169.4577777777777	1931.2222222222226	52.33333333333334	2.05	3.0	169.0	14.5	27.2	0.5990199169732191	-0.9063602505090704	-0.2272797081628393	0.22505857691010067	-0.2833640142399822	-0.8796332617038185	2.8887813349148423	-0.5796950895798217	1103.4745931732325	2345
N65	E	1025.7869491525423	1949.872881355932	63.4406779661017	2.17	3.3	172.0	10.9	27.4	0.21935186092272835	-0.26865381925893217	-0.22025848525973252	0.6303902048728279	0.4663234565051984	-0.8271481516603143	1.0701278346608634	-0.5403848042348187	1021.1013427094404	2345
N66	E	932.6331428571408	1974.8785714285714	59.121428571428574	2.37	3.6	192.0	11.8	33.0	-0.02681867270824995	0.5863448841567462	-0.2229887879357332	1.3059429181440405	1.2160109272503798	-0.477247418036953	1.5247912097243583	0.5603031854252688	881.6640555969952	2345
N67	E	1146.0	1958.0	86.0	2.45	3.8	268.0	13.7	38.3	0.5370298179853101	0.009229969710624376	-0.20599818869202888	1.5761640034525248	1.7158025744138334	0.8523753697318199	2.48463611263618	1.6020257470678507	975.6411165876069	2345
N68	E	1015.3648701298703	1965.7857142857144	68.72402597402598	2.44	3.6	163.0	9.3	27.5	0.1918102192380119	0.2754404042202602	-0.21691875238344416	1.5423863677889638	1.2160109272503798	-0.9846034817908268	0.2618373901035395	-0.5207296615623169	971.0013924242157	2345
N69	E	983.3027102803733	1969.1028037383176	74.84905660377359	2.05	3.5	170.0	9.2	28.2	0.10708196911709326	0.3888588770898847	-0.21304697143474266	0.22505857691010067	0.9661151036686528	-0.8621382250226505	0.21131923731870605	-0.38314366285480617	891.906052784303	2345
N70	E	968.0578087649393	1970.3426294820722	64.86454183266933	2.36	3.5	169.0	9.5	27.9	0.06679541840648197	0.43125120460780814	-0.21935842625180751	1.2721652824804788	0.9661151036686528	-0.8796332617038185	0.3628736956732047	-0.4421090908723111	927.0402220582599	2345
N73	E	1074.1075	1952.5	75.75	2.61	3.7	437.0	14.9	46.6	0.3470449339222447	-0.17882694274113828	-0.2124774631843796	2.116606174069493	1.4659067508321073	3.809036568849223	3.0908539460541733	3.233402588885481	987.5786987988812	2345
T93	E	789.089529147982	1973.3011958146487	74.95665171898355	2.13	2.9	123.0	7.0	23.3	-0.40615054750086427	0.5324109954783834	-0.21297895794347615	0.4952796622185856	-0.5332598378217094	-1.6844049490375494	-0.9000801239476142	-1.346245653807382	891.1537294437039	2345
T94	E	811.7201261034018	1972.013871374527	75.63556116015133	2.24	3.4	144.0	7.6	25.6	-0.34634637684532465	0.4883945846542063	-0.21254980276057134	0.8668336545177531	0.7162192800869256	-1.3170091787330205	-0.5969712072386179	-0.8941773723398463	913.1446722117033	2345
T95	E	830.0	1981.0	52.0	1.79	3.3	138.0	9.2	28.5	-0.2980395336706865	0.7956497854179955	-0.2274904162764117	-0.6531599503424738	0.4663234565051984	-1.4219793988200284	0.21131923731870605	-0.3241782348373013	782.0771709390139	2345
T96	E	972.0374617067833	1977.2939460247994	78.25455871626549	2.19	3.4	144.0	10.3	27.2	0.07731214689370221	0.6689317730623953	-0.2108942706570729	0.6979454761999492	0.7162192800869256	-1.3170091787330205	0.7670189179518672	-0.5796950895798217	859.4743129876168	2345
T97	E	969.73	1983.0	71.0	2.25	3.4	162.0	11.2	30.1	0.07121439198403637	0.8640341172186364	-0.215480053802786	0.9006112901813129	0.7162192800869256	-1.002098518471995	1.2216822930153608	-0.009695952077276113	821.5676794797964	2345
A01	F	1235.7333333333333	1990.0	94.66666666666669	1.51	2.4	282.0	4.9	28.1	0.7741613258606206	1.1033792785208798	-0.20051977773914695	-1.5989337489221698	-1.7827389557303444	1.0973058832681728	-1.9609613324291015	-0.4027988055273073	666.401974592125	2998
A04	F	971.085	1939.0	7984.0	1.58	2.7	304.0	8.5	32.5	0.0747951482229411	-0.6404211823954649	4.7865198542919565	-1.362490299277246	-1.0330514849851626	1.4821966902538704	-0.14230783217512288	0.46202747206276096	1045.0271068162383	2998
A05	F	1773.84	1905.0	61.0	1.67	2.7	312.0	8.2	33.8	2.1961752032501862	-1.8029548230063608	-0.22180129720995745	-1.0584915783052011	-1.0330514849851626	1.6221569837032148	-0.2938622905296215	0.7175443268052807	1205.7844813037846	2998
A06	F	1666.4133333333332	1873.8	51.0	1.5	2.5	286.0	9.4	30.2	1.912286858680888	-2.869750399096362	-0.22812254061712886	-1.6327113845857306	-1.5328431321486171	1.1672860299928451	0.3123555428883721	0.009959190595225029	1379.9528690089498	2998
A07	F	1198.7814285714287	1908.2	92.16666666666669	1.62	2.8	359.0	7.8	37.9	0.6765113158860071	-1.6935398921253342	-0.20210008859093986	-1.2273797566230034	-0.7831556614034366	2.4444237077181143	-0.4959349016689522	1.5234051763778451	1168.9859635783525	2998
A09	F	1470.657692307692	1938.692307692308	63.769230769230774	1.74	2.7	260.0	9.4	31.1	1.394978199711628	-0.6509418488263351	-0.2200507990356638	-0.8220481286602768	-1.0330514849851626	0.7124150762824754	0.3123555428883721	0.18685547464773947	1009.3912083761696	2998
E13	F	1306.6115384615387	1933.1153846153845	67.38461538461539	1.79	2.8	210.0	8.5	26.4	0.961465809414264	-0.8416289278858153	-0.2177654264192249	-0.6531599503424738	-0.7831556614034366	-0.16233675777592785	-0.14230783217512288	-0.7369362309598343	1071.0433792884612	2998
E14	F	1296.418617886179	1921.1512605042014	60.771186440677965	1.67	2.6	222.0	8.0	27.9	0.9345297474637992	-1.2507082443474038	-0.221945935830291	-1.0584915783052011	-1.28294730856689	0.04760368239808893	-0.3948985960992866	-0.4421090908723111	1125.3071454919373	2998
E15	F	1021.765	1915.0	94.5	2.12	3.1	267.0	9.6	33.0	0.20872335943156725	-1.4610331640031564	-0.2006251317959332	0.4615020265550257	-0.03346819065825496	0.8348803330506519	0.4133918484580372	0.5603031854252688	1214.8905005617253	2998
E16	F	1333.698	1905.0	315.8	1.66	2.6	229.0	8.3	28.5	1.0330451571217885	-1.8029548230063608	-0.06073601519522969	-1.0922692139687618	-1.28294730856689	0.1700689391662654	-0.243344137744788	-0.3241782348373013	1225.138426162448	2998
E18	F	1586.5792957746492	1915.8098591549294	54.950704225352105	1.82	2.6	225.0	7.1	27.6	1.7013154726549038	-1.4333423254219084	-0.2256252043133097	-0.5518270433517919	-1.28294730856689	0.10008879244159312	-0.8495619711627816	-0.501074518889815	1183.9025354132302	2998
E19	F	1412.7199999999998	1935.6	57.13333333333333	1.6	2.4	211.0	8.8	25.9	1.2418706327754596	-0.7566745464565576	-0.22424551132739706	-1.2949350279501246	-1.7827389557303444	-0.1448417210947598	0.009246626179375734	-0.8352119443223421	1021.8211761235724	2998
E20	F	1383.8647058823528	1926.764705882353	55.20588235294117	1.79	3.1	310.0	8.3	35.4	1.165616924703731	-1.0587723887052691	-0.22546390000764205	-0.6531599503424738	-0.03346819065825496	1.5871669103408788	-0.243344137744788	1.032026609565306	1088.6573773712407	2998
E21	F	1273.2959999999996	1935.1	54.8	1.77	3.0	270.0	7.7	33.0	0.8734253502270873	-0.7737706294067178	-0.2257204681224037	-0.7207152216695949	-0.2833640142399822	0.8873654430941561	-0.5464530544537848	0.5603031854252688	1043.8589667576598	2998
E37	F	1391.9017948717942	1947.4807692307693	62.05479452054794	2.02	2.9	176.0	8.2	26.3	1.1868559332214972	-0.3504453138946681	-0.22113453591906398	0.12372566991941958	-0.5332598378217094	-0.7571680049356421	-0.2938622905296215	-0.7565913736323355	1021.3047722917707	2998
E38	F	1249.9149122807014	1936.947368421053	56.526315789473685	1.93	3.1	172.0	7.7	28.3	0.8116379142689648	-0.7106051018750672	-0.22462922189211304	-0.18027305105262592	-0.03346819065825496	-0.8271481516603143	-0.5464530544537848	-0.3634885201823043	1078.6678210088342	2998
E39	F	1311.8336627906956	1952.0465116279072	59.33139534883721	2.17	3.0	176.0	6.2	25.1	0.9752659232681118	-0.1943326923936096	-0.22285606282499126	0.6303902048728279	-0.2833640142399822	-0.7571680049356421	-1.3042253462262758	-0.992453085702354	1024.7650655394464	2998
E40	F	1271.9891304347827	1929.0652173913047	52.6304347826087	1.97	3.2	210.0	8.3	29.4	0.8699717846558064	-0.9801129175356084	-0.22709190310509006	-0.04516250839838347	0.21642763292347225	-0.16233675777592785	-0.243344137744788	-0.1472819507847876	1125.18419325393	2998
E41	F	1300.9951219512195	1925.841463414634	53.17073170731707	2.1	2.8	175.0	6.8	24.6	0.9466237293702691	-1.0903400483277337	-0.22675036826776726	0.3939467552279045	-0.7831556614034366	-0.7746630416168101	-1.00111642951728	-1.0907287990648618	1176.1597538978074	2998
E42	F	1336.237321428571	1926.1875	52.66071428571429	1.83	2.8	177.0	8.1	25.3	1.0397556302198994	-1.0785083079933209	-0.22707276269415216	-0.5180494076882313	-0.7831556614034366	-0.7396729682544742	-0.34438044331445405	-0.9531428003573512	1129.1712941356673	2998
E43	F	1123.1327272727274	1929.0	92.45454545454544	1.88	3.3	219.0	8.2	31.0	0.4766002021292836	-0.9823428413986696	-0.20191811340194551	-0.3491612293704289	0.4663234565051984	-0.004881427645415268	-0.2938622905296215	0.16720033197523765	1111.6779086616023	2998
F76	F	1464.9904081632635	1953.571428571429	52.93197278911565	2.25	3.1	140.0	9.1	25.3	1.3800016956099252	-0.14219247927650586	-0.22690129359152564	0.9006112901813129	-0.03346819065825496	-1.3869893254576924	0.16080108453387346	-0.9531428003573512	1021.6390498942073	2998
F77	F	1377.3493415637852	1955.123456790124	62.74897119341564	2.25	3.2	143.0	9.0	25.4	1.148399263129967	-0.08912527294091144	-0.2206957299473863	0.9006112901813129	0.21642763292347225	-1.3345042154141882	0.11028293174904087	-0.93348765768485	1013.0869789568223	2998
F78	F	1377.7401851851855	1957.111111111111	63.185185185185176	2.5	3.5	172.0	7.0	27.1	1.149432116071492	-0.02116306664521692	-0.2204199884654274	1.7450521817703275	0.9661151036686528	-0.8271481516603143	-0.9000801239476142	-0.5993502322523229	1041.5419956220992	2998
F81	F	1129.6602551020414	1961.1173469387757	68.26530612244898	1.9	3.3	166.0	9.5	27.5	0.4938500072949227	0.11581881341008995	-0.21720872036719616	-0.2816059580433077	0.4663234565051984	-0.9321183717473228	0.3628736956732047	-0.5207296615623169	918.6094614170869	2998
F82	F	1429.8149999999996	1961.625	53.875	2.39	3.4	182.0	6.0	28.0	1.2870462991253309	0.13317657109928613	-0.22630518313756706	1.3734981894711615	0.7162192800869256	-0.6521977848486337	-1.4052616517959418	-0.4224539481998091	997.376078780786	2998
F83	F	1395.8727272727274	1975.5454545454545	77.36363636363636	2.22	3.5	154.0	9.3	27.0	1.1973496165933863	0.6091470623253369	-0.21145744436185876	0.7992783831906318	0.9661151036686528	-1.1420588119213395	0.2618373901035395	-0.6190053749248247	878.8819624383285	2998
F85	F	1374.6370535714286	1956.6160714285716	64.00892857142857	2.18	3.5	182.0	8.7	29.2	1.1412317043474305	-0.0380895455978582	-0.21989928022047814	0.6641678405363893	0.9661151036686528	-0.6521977848486337	-0.041271526605457735	-0.18659223612979056	988.17048563346	2998
F86	F	1236.857614678898	1960.4862385321103	66.81651376146789	2.6	3.6	176.0	6.0	28.7	0.7771323793236573	0.094239850068301	-0.21812453728321732	2.0828285384059333	1.2160109272503798	-0.7571680049356421	-1.4052616517959418	-0.2848679494922983	1037.4888175872838	2998
F87	F	1255.3622727272725	1964.2272727272727	346.1818181818182	1.95	3.1	191.0	5.3	33.2	0.8260332426118593	0.22215391190807535	-0.041530928407259804	-0.11271777972550467	-0.03346819065825496	-0.4947424547181211	-1.7588887212897708	0.5996134707702725	912.4705581647032	2998
K24	F	977.12	1886.333333333333	53.66666666666666	1.63	2.6	254.0	7.5	29.5	0.09074338726485222	-2.4412085864790134	-0.22643687570854976	-1.1936021209594434	-1.28294730856689	0.6074448561954671	-0.6474893600234504	-0.12762680811228574	1334.8187903909347	2998
K25	F	1136.1233333333332	1935.666666666667	131.0	1.67	2.7	238.0	8.3	29.0	0.5109294963718424	-0.7543950687298638	-0.1775525933597575	-1.0584915783052011	-1.0330514849851626	0.327524269296778	-0.243344137744788	-0.22590252147479356	1030.0647223928681	2998
K26	F	1295.9890163934422	1923.6967213114756	62.639344262295076	1.8	3.1	228.0	10.5	25.9	0.9333944720207292	-1.1636734261323385	-0.22076502779894566	-0.6193823146789131	-0.03346819065825496	0.1525739024850973	0.8680552235215322	-0.8352119443223421	1125.2512114254823	2998
K44	F	2135.825	1940.0	359.25	1.8	3.1	233.0	8.7	33.6	3.1527656439438436	-0.6062290164951444	-0.03327021259106988	-0.6193823146789131	-0.03346819065825496	0.24004908589093765	-0.041271526605457735	0.6782340414602784	1022.6229545893567	2998
K45	F	1100.8357142857144	1918.4285714285716	58.14285714285714	1.68	2.9	248.0	8.2	30.0	0.4176775686516561	-1.3438028809163467	-0.22360736675486356	-1.0247139426416405	-0.5332598378217094	0.5024746361084587	-0.2938622905296215	-0.02935109474977795	1140.43019234645	2998
K48	F	1200.5711731843573	1925.631284916201	80.2290502793296	1.79	3.2	271.0	8.8	32.8	0.6812409389035645	-1.0975265064148323	-0.20964614647951946	-0.6531599503424738	0.21642763292347225	0.904860479775324	0.009246626179375734	0.5209929000802651	1105.0937720488216	2998
K52	F	1578.9814465408774	1962.333333333333	39.80503144654089	1.99	4.0	310.0	9.2	38.3	1.6812372098902666	0.15739602194534388	-0.2351991527333333	0.02239276292873775	2.2155942215772884	1.5871669103408788	0.21131923731870605	1.6020257470678507	897.2221649598849	2998
K53	F	1459.718333333333	1923.5	67.16666666666667	1.76	3.4	235.0	9.5	28.7	1.3660695813374188	-1.1703997538504325	-0.2179031971088684	-0.7544928573331555	0.7162192800869256	0.27503915925327377	0.3628736956732047	-0.2848679494922983	1124.9996247840063	2998
K54	F	1225.2799999999995	1938.5526315789475	97.60526315789473	1.73	3.1	230.0	9.5	29.0	0.7465370907678646	-0.6557176776666637	-0.1986622193694957	-0.8558257643238374	-0.03346819065825496	0.18756397584743345	0.3628736956732047	-0.22590252147479356	1021.9821704011374	2998
K90	F	1178.5728282828275	1959.2626262626266	104.37373737373736	1.72	3.6	265.0	9.5	36.8	0.6231075730351298	0.05240189635244537	-0.1943837020681453	-0.8896033999873979	1.2160109272503798	0.7998902596883157	0.3628736956732047	1.3071986069803274	881.6983973594362	2998
K91	F	1204.6820895522396	1963.3731343283584	112.92537313432837	1.7	3.3	235.0	9.9	34.3	0.6921045473403984	0.19294907007055567	-0.1889780049509285	-0.9571586713145191	0.4663234565051984	0.27503915925327377	0.5649463068125359	0.8158200401677885	855.0347095853285	2998
M27	F	1110.525	1905.5	70.0	1.84	3.0	276.0	7.7	34.8	0.4432827127638025	-1.7858587400562012	-0.21611217814350314	-0.4842717720246706	-0.2833640142399822	0.9923356631811644	-0.5464530544537848	0.9140957535302964	1238.2991687513622	2998
M28	F	1242.6463636363635	1938.590909090909	72.54545454545455	1.77	2.8	215.0	8.4	27.9	0.7924298693198922	-0.6544088866274169	-0.21450313436713225	-0.7207152216695949	-0.7831556614034366	-0.07486157437008753	-0.19282598495995545	-0.4421090908723111	1031.455507331335	2998
M29	F	1186.85	1981.0	53.0	1.83	2.8	216.0	8.6	25.8	0.6449810300585613	0.7956497854179955	-0.22685829193569454	-0.5180494076882313	-0.7831556614034366	-0.057366537688919465	-0.09178967939029033	-0.8548670869948433	772.4886866780416	2998
M30	F	1198.269	1922.62	74.18	2.02	3.0	205.0	9.2	26.4	0.6751571595729914	-1.200488859842718	-0.2134698983993055	0.12372566991941958	-0.2833640142399822	-0.2498119411817682	0.21131923731870605	-0.7369362309598343	1170.8384081716722	2998
M31	F	1360.495	1916.5	49.83333333333334	1.9	2.7	188.0	7.9	25.7	1.1038595666671236	-1.4097449151526755	-0.22886001901463215	-0.2816059580433077	-1.0330514849851626	-0.5472275647616253	-0.4454167488841192	-0.8745222296673449	1197.4529797766065	2998
M32	F	1293.2333333333333	1926.0	45.66666666666666	1.99	2.8	193.0	8.5	25.8	0.9261122363676452	-1.0849193390996312	-0.2314938704342869	0.02239276292873775	-0.7831556614034366	-0.459752381355785	-0.14230783217512288	-0.8548670869948433	1147.8617390481704	2998
M55	F	1681.8950537634432	1951.354838709677	59.956989247311824	1.8	2.9	219.0	8.7	29.8	1.9531992328647212	-0.2179824875624763	-0.22246060969436132	-0.6193823146789131	-0.5332598378217094	-0.004881427645415268	-0.041271526605457735	-0.06866138009478093	952.0827784064132	2998
M56	F	1084.6257142857144	1934.4285714285716	81.85714285714286	2.07	3.6	276.0	8.7	41.4	0.3748406250113279	-0.7967282265112191	-0.2086169895321428	0.29261384823722186	1.2160109272503798	0.9923356631811644	-0.041271526605457735	2.2113351699154	1084.615182339781	2998
M57	F	1420.2899212598456	1925.0944881889764	65.68110236220473	1.63	3.1	186.0	11.0	23.7	1.2618750923911128	-1.1158807491668512	-0.2188422584654193	-1.1936021209594434	-0.03346819065825496	-0.5822176381239614	1.120645987445696	-1.2676250831173763	1100.1100728783913	2998
N60	F	1222.6315942028987	1927.5942028985507	68.79710144927536	2.0	3.1	157.0	9.7	23.6	0.7395383486415759	-1.030410089113612	-0.21687255959682955	0.05617039859229836	-0.03346819065825496	-1.0895737018778353	0.4639100012428698	-1.2872802257898774	1147.3175762925093	2998
N61	F	1222.9607894736846	1922.5526315789475	74.55263157894737	2.02	3.1	156.0	9.6	24.3	0.7404082881394977	-1.2027923320717917	-0.21323434890813306	0.12372566991941958	-0.03346819065825496	-1.1070687385590037	0.4133918484580372	-1.149694227082367	1181.9445214346727	2998
N62	F	1313.7557142857145	1935.857142857143	56.42857142857143	1.9	3.1	176.0	13.1	27.2	0.9803451836978424	-0.7478822752250424	-0.2246910084818072	-0.2816059580433077	-0.03346819065825496	-0.7571680049356421	2.181527195927184	-0.5796950895798217	1059.0408905000259	2998
N63	F	1403.715	1931.5	56.9	2.05	3.0	169.0	14.5	27.2	1.2180737988777943	-0.8968624266478684	-0.2243930070068977	0.22505857691010067	-0.2833640142399822	-0.8796332617038185	2.8887813349148423	-0.5796950895798217	1101.7531573650103	2998
N65	F	1248.741891891891	1951.9864864864865	63.5	2.17	3.3	172.0	10.9	27.4	0.8085380618146525	-0.19638508198724985	-0.22022098635816456	0.6303902048728279	0.4663234565051984	-0.8271481516603143	1.0701278346608634	-0.5403848042348187	1007.715228889625	2998
N66	F	1362.5060000000005	1969.8	57.6	2.37	3.6	192.0	11.8	33.0	1.1091738845980743	0.4126975273344045	-0.22395051996839568	1.3059429181440405	1.2160109272503798	-0.477247418036953	1.5247912097243583	0.5603031854252688	913.8167782219663	2998
N67	F	1114.0	1958.0	82.0	2.45	3.8	268.0	13.7	38.3	0.4524658330074877	0.009229969710624376	-0.20852668605489744	1.5761640034525248	1.7158025744138334	0.8523753697318199	2.48463611263618	1.6020257470678507	975.6079358974713	2998
N68	F	1234.212602739726	1965.8219178082195	76.7945205479452	2.44	3.6	163.0	9.3	27.5	0.7701426058895853	0.2766782810679288	-0.21181719632164425	1.5423863677889638	1.2160109272503798	-0.9846034817908268	0.2618373901035395	-0.5207296615623169	970.8390420552423	2998
N69	F	1124.7308108108107	1968.4864864864865	72.18918918918921	2.05	3.5	170.0	9.2	28.2	0.4808233368889017	0.3677856553680381	-0.2147283383705818	0.22505857691010067	0.9661151036686528	-0.8621382250226505	0.21131923731870605	-0.38314366285480617	895.7874596452075	2998
N70	F	1286.2063999999993	1968.6	50.98	2.36	3.5	169.0	9.5	27.9	0.9075426899663884	0.3716669282540184	-0.2281351831039432	1.2721652824804788	0.9661151036686528	-0.8796332617038185	0.3628736956732047	-0.4421090908723111	937.9620636122853	2998
T93	F	977.0755172413792	1971.7902298850574	69.17816091954022	2.13	2.9	123.0	7.0	23.3	0.09062583603573374	0.480747797744066	-0.21663168263041435	0.4952796622185856	-0.5332598378217094	-1.6844049490375494	-0.9000801239476142	-1.346245653807382	900.6755613552778	2998
T94	F	929.3444179894203	1970.68253968254	80.88859416445624	2.24	3.4	144.0	7.6	25.6	-0.035509537717940735	0.4428734705734216	-0.20922923273595967	0.8668336545177531	0.7162192800869256	-1.3170091787330205	-0.5969712072386179	-0.8941773723398463	921.6202916095826	2998
T96	F	1218.115445026176	1977.502617801047	81.4869109947644	2.19	3.4	144.0	10.3	27.2	0.7276038620435142	0.6760667130545706	-0.2088510221040612	0.6979454761999492	0.7162192800869256	-1.3170091787330205	0.7670189179518672	-0.5796950895798217	858.1794945431029	2998
A01	G	1611.0	1991.0	4853.0	1.51	2.4	282.0	4.9	28.1	1.7658502246942924	1.1375714444212004	2.8073385435065856	-1.5989337489221698	-1.7827389557303444	1.0973058832681728	-1.9609613324291015	-0.4027988055273073	699.539629020599	3985
A04	G	1711.03	1918.0	150.5	1.58	2.7	304.0	8.5	32.5	2.030191956485904	-1.358456666302195	-0.16522616871577325	-1.362490299277246	-1.0330514849851626	1.4821966902538704	-0.14230783217512288	0.46202747206276096	1113.051245237917	3985
A05	G	1363.0	1989.0	4363.5	1.67	2.7	312.0	8.2	33.8	1.1104793411161684	1.0691871126205594	2.4979136787255447	-1.0584915783052011	-1.0330514849851626	1.6221569837032148	-0.2938622905296215	0.7175443268052807	709.4569712628528	3985
A07	G	1360.52	1905.0	65.5	1.62	2.8	359.0	7.8	37.9	1.1039256322803872	-1.8029548230063608	-0.2189567376767303	-1.2273797566230034	-0.7831556614034366	2.4444237077181143	-0.4959349016689522	1.5234051763778451	1189.0320919248225	3985
A08	G	1431.1122222222225	1931.25	3734.25	1.81	2.7	319.0	7.8	33.0	1.2904743703913601	-0.9054104681229486	2.1001494373292835	-0.5856046790153525	-1.0330514849851626	1.7446222404713914	-0.4959349016689522	0.5603031854252688	1091.1390921580532	3985
E13	G	1633.0157575757573	1924.090909090909	95.33333333333331	1.79	2.8	210.0	8.5	26.4	1.8240296057227845	-1.150195292182064	-0.20009836151200225	-0.6531599503424738	-0.7831556614034366	-0.16233675777592785	-0.14230783217512288	-0.7369362309598343	1128.4321093915805	3985
E14	G	1756.828611111111	1927.774647887324	124.49295774647888	1.67	2.6	222.0	8.0	27.9	2.1512204896735643	-1.0242402841215987	-0.1816658531542831	-1.0584915783052011	-1.28294730856689	0.04760368239808893	-0.3948985960992866	-0.4421090908723111	1083.8862294124683	3985
E16	G	1723.3833333333332	1927.666666666667	915.0	1.66	2.6	229.0	8.3	28.5	2.0628371781867174	-1.0279323959324278	0.3180328897624817	-1.0922692139687618	-1.28294730856689	0.1700689391662654	-0.243344137744788	-0.3241782348373013	1086.5486185009197	3985
E18	G	1684.0460139860131	1914.93006993007	56.153846153846146	1.82	2.6	225.0	7.1	27.6	1.9588834131131372	-1.4634242245556248	-0.2248646690149713	-0.5518270433517919	-1.28294730856689	0.10008879244159312	-0.8495619711627816	-0.501074518889815	1189.4846972905325	3985
